period,subba,subba-name,parent,parent-name,timezone,value,value-units,DATE,STATION,NAME,AWND,PRCP,TAVG,TMAX,TMIN
2023-10-04,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,122151.0,megawatthours,2023-10-04,US1NJHN0019,"LEBANON 3.2 SW, NJ US",2.91,0.0,74.0,81.0,58.0
2023-10-04,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,122184.0,megawatthours,2023-10-04,US1NJHN0019,"LEBANON 3.2 SW, NJ US",2.91,0.0,74.0,81.0,58.0
2023-10-05,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,115208.0,megawatthours,2023-10-05,US1NJHN0019,"LEBANON 3.2 SW, NJ US",5.59,0.0,70.0,83.0,52.0
2023-10-05,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,115091.0,megawatthours,2023-10-05,US1NJHN0019,"LEBANON 3.2 SW, NJ US",5.59,0.0,70.0,83.0,52.0
2023-10-05,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,115054.0,megawatthours,2023-10-05,US1NJHN0019,"LEBANON 3.2 SW, NJ US",5.59,0.0,70.0,83.0,52.0
2023-10-05,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Central,115031.0,megawatthours,2023-10-05,US1NJHN0019,"LEBANON 3.2 SW, NJ US",5.59,0.0,70.0,83.0,52.0
2023-10-05,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,115208.0,megawatthours,2023-10-05,US1NJHN0019,"LEBANON 3.2 SW, NJ US",5.59,0.0,70.0,83.0,52.0
2023-10-06,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,118872.0,megawatthours,2023-10-06,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",4.47,0.0,70.0,78.0,62.0
2023-10-06,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,118819.0,megawatthours,2023-10-06,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",4.47,0.0,70.0,78.0,62.0
2023-10-06,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,118617.0,megawatthours,2023-10-06,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",4.47,0.0,70.0,78.0,62.0
2023-10-06,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Central,118733.0,megawatthours,2023-10-06,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",4.47,0.0,70.0,78.0,62.0
2023-10-06,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,118872.0,megawatthours,2023-10-06,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",4.47,0.0,70.0,78.0,62.0
2023-10-07,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,102990.0,megawatthours,2023-10-07,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",8.95,0.01,68.0,74.0,65.0
2023-10-07,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,100673.0,megawatthours,2023-10-07,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",8.95,0.01,68.0,74.0,65.0
2023-10-07,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Central,102162.0,megawatthours,2023-10-07,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",8.95,0.01,68.0,74.0,65.0
2023-10-07,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,101395.0,megawatthours,2023-10-07,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",8.95,0.01,68.0,74.0,65.0
2023-10-07,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,100673.0,megawatthours,2023-10-07,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",8.95,0.01,68.0,74.0,65.0
2023-10-08,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,87136.0,megawatthours,2023-10-08,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",15.21,0.05,57.0,74.0,46.0
2023-10-08,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Central,87181.0,megawatthours,2023-10-08,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",15.21,0.05,57.0,74.0,46.0
2023-10-08,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,87136.0,megawatthours,2023-10-08,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",15.21,0.05,57.0,74.0,46.0
2023-10-08,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,87143.0,megawatthours,2023-10-08,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",15.21,0.05,57.0,74.0,46.0
2023-10-08,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,87235.0,megawatthours,2023-10-08,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",15.21,0.05,57.0,74.0,46.0
2023-10-09,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,96541.0,megawatthours,2023-10-09,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",9.62,0.0,56.0,60.0,42.0
2023-10-09,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,96404.0,megawatthours,2023-10-09,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",9.62,0.0,56.0,60.0,42.0
2023-10-09,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,96098.0,megawatthours,2023-10-09,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",9.62,0.0,56.0,60.0,42.0
2023-10-09,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Central,96257.0,megawatthours,2023-10-09,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",9.62,0.0,56.0,60.0,42.0
2023-10-09,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,96541.0,megawatthours,2023-10-09,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",9.62,0.0,56.0,60.0,42.0
2023-10-10,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,99051.0,megawatthours,2023-10-10,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",6.04,0.0,58.0,61.0,43.0
2023-10-10,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Central,99054.0,megawatthours,2023-10-10,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",6.04,0.0,58.0,61.0,43.0
2023-10-10,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,99048.0,megawatthours,2023-10-10,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",6.04,0.0,58.0,61.0,43.0
2023-10-10,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,99051.0,megawatthours,2023-10-10,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",6.04,0.0,58.0,61.0,43.0
2023-10-10,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,99061.0,megawatthours,2023-10-10,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",6.04,0.0,58.0,61.0,43.0
2023-10-11,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,99190.0,megawatthours,2023-10-11,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",5.14,0.0,62.0,66.0,45.0
2023-10-11,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,98997.0,megawatthours,2023-10-11,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",5.14,0.0,62.0,66.0,45.0
2023-10-11,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Central,99095.0,megawatthours,2023-10-11,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",5.14,0.0,62.0,66.0,45.0
2023-10-11,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,99281.0,megawatthours,2023-10-11,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",5.14,0.0,62.0,66.0,45.0
2023-10-11,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,99281.0,megawatthours,2023-10-11,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",5.14,0.0,62.0,66.0,45.0
2023-10-12,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,100439.0,megawatthours,2023-10-12,US1NJHN0019,"LEBANON 3.2 SW, NJ US",5.37,0.0,63.0,70.0,43.0
2023-10-12,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,100428.0,megawatthours,2023-10-12,US1NJHN0019,"LEBANON 3.2 SW, NJ US",5.37,0.0,63.0,70.0,43.0
2023-10-12,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,100404.0,megawatthours,2023-10-12,US1NJHN0019,"LEBANON 3.2 SW, NJ US",5.37,0.0,63.0,70.0,43.0
2023-10-12,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Central,100417.0,megawatthours,2023-10-12,US1NJHN0019,"LEBANON 3.2 SW, NJ US",5.37,0.0,63.0,70.0,43.0
2023-10-12,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,100439.0,megawatthours,2023-10-12,US1NJHN0019,"LEBANON 3.2 SW, NJ US",5.37,0.0,63.0,70.0,43.0
2023-10-13,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,97299.0,megawatthours,2023-10-13,US1NJHN0019,"LEBANON 3.2 SW, NJ US",9.17,0.0,61.0,71.0,46.0
2023-10-13,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Central,97366.0,megawatthours,2023-10-13,US1NJHN0019,"LEBANON 3.2 SW, NJ US",9.17,0.0,61.0,71.0,46.0
2023-10-13,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,97342.0,megawatthours,2023-10-13,US1NJHN0019,"LEBANON 3.2 SW, NJ US",9.17,0.0,61.0,71.0,46.0
2023-10-13,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,97385.0,megawatthours,2023-10-13,US1NJHN0019,"LEBANON 3.2 SW, NJ US",9.17,0.0,61.0,71.0,46.0
2023-10-13,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,97299.0,megawatthours,2023-10-13,US1NJHN0019,"LEBANON 3.2 SW, NJ US",9.17,0.0,61.0,71.0,46.0
2023-10-14,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,98021.0,megawatthours,2023-10-14,US1NJHN0019,"LEBANON 3.2 SW, NJ US",9.4,0.0,55.0,63.0,43.0
2023-10-14,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,98026.0,megawatthours,2023-10-14,US1NJHN0019,"LEBANON 3.2 SW, NJ US",9.4,0.0,55.0,63.0,43.0
2023-10-14,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,98045.0,megawatthours,2023-10-14,US1NJHN0019,"LEBANON 3.2 SW, NJ US",9.4,0.0,55.0,63.0,43.0
2023-10-14,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Central,98033.0,megawatthours,2023-10-14,US1NJHN0019,"LEBANON 3.2 SW, NJ US",9.4,0.0,55.0,63.0,43.0
2023-10-14,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,98021.0,megawatthours,2023-10-14,US1NJHN0019,"LEBANON 3.2 SW, NJ US",9.4,0.0,55.0,63.0,43.0
2023-10-15,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,90293.0,megawatthours,2023-10-15,US1NJHN0019,"LEBANON 3.2 SW, NJ US",12.53,0.93,55.0,55.0,47.0
2023-10-15,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,90318.0,megawatthours,2023-10-15,US1NJHN0019,"LEBANON 3.2 SW, NJ US",12.53,0.93,55.0,55.0,47.0
2023-10-15,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,90450.0,megawatthours,2023-10-15,US1NJHN0019,"LEBANON 3.2 SW, NJ US",12.53,0.93,55.0,55.0,47.0
2023-10-15,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Central,90371.0,megawatthours,2023-10-15,US1NJHN0019,"LEBANON 3.2 SW, NJ US",12.53,0.93,55.0,55.0,47.0
2023-10-15,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,90293.0,megawatthours,2023-10-15,US1NJHN0019,"LEBANON 3.2 SW, NJ US",12.53,0.93,55.0,55.0,47.0
